,H013-PiG:LAnkleAngles,,,H013-PiG:LElbowAngles,,,H013-PiG:LHipAngles,,,H013-PiG:LKneeAngles,,,H013-PiG:LShoulderAngles,,,H013-PiG:LThoraxAngles,,,H013-PiG:LWristAngles,,,H013-PiG:RAnkleAngles,,,H013-PiG:RElbowAngles,,,H013-PiG:RHipAngles,,,H013-PiG:RKneeAngles,,,H013-PiG:RShoulderAngles,,,H013-PiG:RSpineAngles,,,H013-PiG:RThoraxAngles,,,H013-PiG:RWristAngles,,
Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg
376,,,,31.7066,-1.59E-15,-8.56E-13,,,,,,,-13.4547,30.0624,41.0599,1.28733,5.20585,173.562,,,,606.942,-15.6687,-68.122,42.0995,7.95E-16,-4.26E-13,37.6242,-68.8865,-131.611,73.0362,-110.159,-187.145,-27.4259,22.6326,35.6047,-3.64788,-6.12406,-4.74374,1.28733,-5.20585,-173.562,-153.793,37.9883,199.659
377,,,,31.8311,-1.59E-15,5.53E-13,,,,,,,-12.4858,30.1055,40.9726,1.21999,5.26032,173.714,,,,604.248,-14.7623,-66.9253,42.3615,0,5.76E-13,33.1316,-69.9577,-139.73,77.7629,-112.832,-189.613,-27.5958,22.3519,34.0631,-3.56808,-6.10157,-4.50267,1.21999,-5.26032,-173.714,-152.087,35.7474,204.58
378,,,,31.973,0,-1.86E-12,,,,,,,-11.5015,30.1467,40.86,1.13545,5.31401,173.883,,,,601.603,-14.1313,-66.0131,42.6577,0,-3.56E-13,28.0273,-70.8606,-148.676,81.6546,-115.666,-191.064,-27.7423,22.0894,32.6097,-3.48366,-6.06791,-4.25669,1.13545,-5.31401,-173.883,-150.302,33.5242,210.528
379,,,,32.1295,0,-9.22E-14,,,,,,,-10.5044,30.1871,40.7246,1.035,5.36741,174.068,,,,599.023,-13.71,-65.364,42.9885,0,2.77E-13,22.3662,-71.5464,-158.347,84.8999,-118.584,-191.707,-27.8688,21.845,31.2527,-3.39539,-6.02432,-4.00616,1.035,-5.36741,-174.068,-148.476,31.3573,217.451
380,,,,32.2975,1.59E-15,-5.66E-13,,,,,,,-9.49725,30.228,40.5705,0.92007,5.42093,174.265,,,,596.536,-13.4516,-64.9486,43.3535,0,1.05E-12,16.2988,-71.974,-168.537,87.6466,-121.504,-191.712,-27.9786,21.618,29.9966,-3.30398,-5.97225,-3.7516,0.92007,-5.42093,-174.265,-146.647,29.2803,225.12
381,,,,32.4734,-7.95E-16,-8.40E-13,,,,,,,-8.48279,30.2702,40.4025,0.792244,5.4749,174.471,,,,594.173,-13.321,-64.7335,43.7518,0,-1.50E-12,10.0643,-72.1198,-178.941,90.0054,-124.347,-191.216,-28.0755,21.4077,28.8426,-3.21017,-5.91323,-3.49367,0.792244,-5.4749,-174.471,-144.848,27.32,233.117
382,,,,32.6533,0,-4.17E-13,,,,,,,-7.46369,30.3143,40.2263,0.653173,5.52957,174.684,,,,591.974,-13.2909,-64.6836,44.1811,2.39E-15,-3.82E-14,3.94562,-71.9854,-189.211,92.0571,-127.033,-190.328,-28.1633,21.2127,27.7886,-3.11463,-5.84887,-3.23321,0.653173,-5.52957,-174.684,-143.105,25.4952,240.926
383,,,,,,,,,,,,,,,,0.504574,5.58509,174.9,,,,589.972,-13.3394,-64.7641,44.6386,0,-7.22E-13,-1.80009,-71.5975,-199.022,93.8586,-129.493,-189.138,-28.2457,21.0319,26.8305,-3.01802,-5.7808,-2.97124,0.504574,-5.58509,-174.9,-141.44,23.8168,248.091
384,,,,,,,,,,,,,,,,0.348197,5.64152,175.116,,,,588.195,-13.4479,-64.9426,45.1205,1.59E-15,1.27E-12,-6.997,-71.0019,-208.139,95.4482,-131.667,-187.719,-28.3263,20.8638,25.9625,-2.9209,-5.71072,-2.7089,0.348197,-5.64152,-175.116,-139.869,22.2888,254.331
385,,,,33.1808,-3.98E-15,1.41E-12,,,,,,,-4.40585,30.461,39.7129,0.185742,5.69883,175.328,,,,586.661,-13.601,-65.1904,45.6222,-7.95E-16,-1.15E-12,-11.5692,-70.2527,-216.436,96.8506,-133.512,-186.131,-28.4085,20.7069,25.1778,-2.82378,-5.64019,-2.44747,0.185742,-5.69883,-175.328,-138.404,20.9093,259.559
386,,,,33.3415,0,-2.92E-12,,,,,,,-3.39535,30.5138,39.5682,0.0189424,5.75692,175.533,,,,585.373,-13.7859,-65.4834,46.139,0,1.70E-12,-15.5246,-69.4025,-223.884,98.0804,-135,-184.425,-28.4957,20.56,24.4693,-2.72709,-5.57075,-2.18834,0.0189424,-5.75692,-175.533,-137.05,19.6725,263.828
387,,,,33.49,0,1.63E-12,,,,,,,-2.39372,30.5673,39.4467,-0.150589,5.81559,175.728,,,,584.321,-13.9926,-65.8031,46.6656,-2.39E-15,-7.41E-13,-18.924,-68.4965,-230.516,99.1454,-136.121,-182.64,-28.5906,20.4215,23.8297,-2.63113,-5.50381,-1.93293,-0.150589,-5.81559,-175.728,-135.812,18.5697,267.257
388,,,,33.6245,-1.99E-15,9.99E-13,,,,,,,-1.4037,30.6206,39.3532,-0.321234,5.87459,175.909,,,,583.48,-14.2142,-66.137,47.1971,-7.95E-16,-9.16E-13,-21.8517,-67.5703,-236.403,100.049,-136.876,-180.811,-28.6959,20.2903,23.2523,-2.53621,-5.44066,-1.68271,-0.321234,-5.87459,-175.909,-134.689,17.5905,269.987
389,,,,33.7437,3.18E-15,-1.63E-12,,,,,,,-0.428048,30.6721,39.2918,-0.491493,5.93358,176.076,,,,582.814,-14.4468,-66.4778,47.7284,-1.59E-15,-8.78E-13,-24.3964,-66.649,-241.626,100.791,-137.281,-178.96,-28.8136,20.1654,22.7304,-2.44248,-5.38239,-1.43908,-0.491493,-5.93358,-176.076,-133.678,16.7238,272.149
390,,,,33.8466,7.95E-16,1.28E-12,,,,,,,0.530339,30.7205,39.2651,-0.659853,5.9922,176.224,,,,582.281,-14.6894,-66.8234,48.2548,2.39E-15,1.13E-12,-26.6389,-65.7495,-246.268,101.373,-137.358,-177.106,-28.9456,20.0455,22.2581,-2.35015,-5.32994,-1.20342,-0.659853,-5.9922,-176.224,-132.775,15.9585,273.858
391,,,,33.9332,3.58E-15,-1.06E-12,,,,,,,1.46853,30.7641,39.2749,-0.82495,6.05002,176.353,,,,581.834,-14.944,-67.1753,48.7721,2.39E-15,2.10E-13,-28.6486,-64.882,-250.404,101.792,-137.135,-175.258,-29.0932,19.9301,21.8302,-2.25929,-5.28409,-0.976941,-0.82495,-6.05002,-176.353,-131.973,15.2841,275.208
392,,,,34.0035,0,5.22E-13,,,,,,,2.3834,30.8013,39.3216,-0.985424,6.10658,176.461,,,,581.43,-15.2147,-67.5383,49.2762,7.95E-16,-1.39E-12,-30.4815,-64.0516,-254.101,102.05,-136.644,-173.421,-29.2573,19.8184,21.4421,-2.17004,-5.24538,-0.760753,-0.985424,-6.10658,-176.461,-131.267,14.6906,276.274
393,,,,34.0582,4.97E-15,-1.74E-12,,,,,,,3.27166,30.8305,39.4044,-1.13996,6.16141,176.548,,,,581.03,-15.5075,-67.9183,49.7639,0,1.70E-12,-32.182,-63.26,-257.415,102.145,-135.918,-171.591,-29.4384,19.7099,21.0899,-2.08252,-5.21413,-0.555721,-1.13996,-6.16141,-176.548,-130.648,14.1693,277.115
394,,,,34.0983,5.96E-16,8.40E-13,,,,,,,4.12991,30.8502,39.5214,-1.28733,6.21402,176.612,,,,580.6,-15.83,-68.3222,50.2322,1.59E-15,1.40E-12,-33.7839,-62.5066,-260.393,102.078,-134.988,-169.761,-29.6368,19.6044,20.7705,-1.99689,-5.19048,-0.362507,-1.28733,-6.21402,-176.612,-130.11,13.7122,277.778
395,,,,34.1251,3.98E-16,6.68E-13,,,,,,,4.95444,30.859,39.6695,-1.42624,6.26392,176.654,,,,580.109,-16.19,-68.7562,50.6788,-1.59E-15,-2.06E-12,-35.3121,-61.7894,-263.072,101.849,-133.888,-167.92,-29.852,19.5015,20.4813,-1.91336,-5.17434,-0.18155,-1.42624,-6.26392,-176.654,-129.645,13.3125,278.298
396,,,,34.14,-3.18E-15,1.75E-12,,,,,,,5.74145,30.8556,39.845,-1.55551,6.31063,176.675,,,,579.53,-16.5957,-69.2248,51.1019,-7.95E-16,1.88E-12,-36.7844,-61.1057,-265.485,101.461,-132.646,-166.052,-30.0834,19.4013,20.2204,-1.83218,-5.16541,-0.0130342,-1.55551,-6.31063,-176.675,-129.246,12.9643,278.704
397,,,,34.1445,-2.29E-15,-4.77E-14,,,,,,,6.4869,30.8393,40.0431,-1.67393,6.35368,176.675,,,,578.831,-17.0543,-69.7303,51.5001,-7.95E-16,1.59E-12,-38.2128,-60.4525,-267.657,100.914,-131.294,-164.14,-30.3302,19.304,19.9865,-1.75377,-5.16316,0.14315,-1.67393,-6.35368,-176.675,-128.905,12.6628,279.014
398,,,,34.1401,1.29E-15,4.26E-13,,,,,,,7.18659,30.8092,40.2587,-1.78033,6.39263,176.656,,,,577.975,-17.571,-70.2708,51.8727,7.95E-16,9.16E-13,-39.6045,-59.8269,-269.607,100.21,-129.858,-162.163,-30.591,19.2097,19.7786,-1.67851,-5.16692,0.287313,-1.78033,-6.39263,-176.656,-128.616,12.4037,279.246
399,,,,34.1284,3.68E-15,8.94E-13,,,,,,,7.83624,30.765,40.4864,-1.87354,6.42707,176.62,,,,576.915,-18.1474,-70.8405,52.2191,1.59E-15,9.96E-13,-40.9631,-59.2261,-271.354,99.3513,-128.367,-160.101,-30.8643,19.1189,19.5962,-1.60703,-5.17578,0.420036,-1.87354,-6.42707,-176.62,-128.371,12.1835,279.409
400,,,,34.1106,-4.47E-16,-3.94E-13,,,,,,,8.43147,30.7067,40.7206,-1.95244,6.45662,176.567,,,,575.596,-18.7795,-71.4277,52.5392,-2.39E-15,3.21E-12,-42.2891,-58.6476,-272.911,98.3413,-126.845,-157.933,-31.1483,19.0321,19.439,-1.53988,-5.18866,0.542087,-1.95244,-6.45662,-176.567,-128.166,11.9994,279.512
401,,,,34.0877,-2.34E-15,1.41E-12,,,,,,,8.96789,30.6347,40.9558,-2.01593,6.48096,176.501,,,,573.952,-19.4545,-72.0155,52.8335,7.95E-16,1.26E-12,-43.5808,-58.0895,-274.289,97.1847,-125.318,-155.641,-31.4412,18.9499,19.3072,-1.47786,-5.20436,0.654416,-2.01593,-6.48096,-176.501,-127.993,11.8489,279.56
402,,,,34.0607,-1.12E-15,-1.99E-12,,,,,,,9.44118,30.5495,41.1869,-2.06297,6.4998,176.424,,,,571.921,-20.1482,-72.5809,53.1023,-1.59E-15,-4.55E-13,-44.8346,-57.5501,-275.5,95.8885,-123.809,-153.21,-31.7405,18.8729,19.2007,-1.42176,-5.22147,0.758145,-2.06297,-6.4998,-176.424,-127.849,11.7299,279.557
403,,,,34.03,-9.26E-16,7.06E-13,,,,,,,9.84718,30.452,41.409,-2.09261,6.51291,176.338,,,,569.462,-20.8219,-73.0957,53.3463,-2.39E-15,-7.12E-13,-46.0455,-57.0282,-276.552,94.4632,-122.343,-150.63,-32.0443,18.8019,19.1198,-1.37242,-5.23851,0.854468,-2.09261,-6.51291,-176.338,-127.728,11.6407,279.504
404,,,,33.996,-1.64E-15,-6.04E-13,,,,,,,10.182,30.3435,41.618,-2.10398,6.52013,176.245,,,,566.575,-21.4222,-73.5285,53.5663,-7.95E-16,-2.73E-12,-47.2079,-56.5231,-277.456,92.9233,-120.94,-147.9,-32.3498,18.7378,19.0646,-1.33078,-5.25391,0.944687,-2.10398,-6.52013,-176.245,-127.626,11.5796,279.403
405,,,,33.9586,-7.45E-16,7.63E-13,,,,,,,10.442,30.2253,41.8105,-2.09634,6.52134,176.149,,,,563.336,-21.8862,-73.8474,53.7632,-3.98E-15,8.33E-13,-48.3151,-56.0345,-278.22,91.2887,-119.62,-145.03,-32.6548,18.6813,19.0351,-1.29773,-5.266,1.03007,-2.09634,-6.52134,-176.149,-127.539,11.5453,279.256
406,,,,33.9176,3.03E-15,1.34E-12,,,,,,,10.624,30.0991,41.9834,-2.06912,6.51648,176.05,,,,559.912,-22.1537,-74.0253,53.9376,-1.59E-15,2.54E-12,-49.3604,-55.5622,-278.854,89.5859,-118.401,-142.049,-32.9565,18.6332,19.0311,-1.27417,-5.27307,1.11192,-2.06912,-6.51648,-176.05,-127.464,11.5364,279.061
407,,,,33.8728,-2.63E-15,7.09E-13,,,,,,,10.7255,29.9665,42.1347,-2.02191,6.50557,175.951,,,,556.551,-22.1869,-74.0471,54.0904,7.95E-16,-4.42E-13,-50.3371,-55.1067,-279.367,87.8478,-117.3,-138.999,-33.2524,18.5944,19.0525,-1.26094,-5.27344,1.19141,-2.02191,-6.50557,-175.951,-127.397,11.5515,278.822
408,,,,33.8235,9.44E-16,1.77E-12,,,,,,,10.7442,29.8294,42.2629,-1.95452,6.48866,175.855,,,,553.539,-21.9873,-73.9151,54.222,-1.59E-15,8.24E-13,-51.2386,-54.6685,-279.77,86.1143,-116.329,-135.947,-33.5397,18.5655,19.0988,-1.25877,-5.26544,1.26969,-1.95452,-6.48866,-175.855,-127.337,11.5896,278.537
409,,,,33.7692,3.23E-15,-3.06E-12,,,,,,,10.679,29.6895,42.3674,-1.86698,6.46588,175.762,,,,551.127,-21.6001,-73.6523,54.3327,-7.95E-16,4.10E-13,-52.0586,-54.2489,-280.073,84.4311,-115.498,-132.974,-33.8159,18.5473,19.1693,-1.26832,-5.24746,1.3477,-1.86698,-6.46588,-175.762,-127.282,11.6494,278.21
410,,,,33.7096,-5.96E-16,1.77E-12,,,,,,,10.529,29.5484,42.4482,-1.75957,6.43744,175.674,,,,549.492,-21.0995,-73.2988,54.4227,7.95E-16,1.08E-12,-52.7914,-53.849,-280.283,82.8477,-114.813,-130.176,-34.0781,18.5401,19.2631,-1.29004,-5.21805,1.42625,-1.75957,-6.43744,-175.674,-127.23,11.7301,277.841
411,,,,33.6443,-4.37E-15,1.08E-12,,,,,,,10.2944,29.4079,42.5059,-1.63287,6.40355,175.592,,,,548.723,-20.5641,-72.9025,54.4919,0,2.79E-12,-53.4319,-53.4708,-280.411,81.4149,-114.279,-127.652,-34.3239,18.5444,19.3791,-1.32424,-5.17584,1.50598,-1.63287,-6.40355,-175.592,-127.18,11.8307,277.432
412,,,,33.573,-2.68E-15,-1.10E-12,,,,,,,9.97622,29.2692,42.5417,-1.48773,6.36452,175.516,,,,548.843,-20.0554,-72.5074,54.5398,-7.95E-16,-4.27E-12,-53.9757,-53.1162,-280.464,80.181,-113.894,-125.489,-34.5506,18.5605,19.5164,-1.37095,-5.11972,1.58726,-1.48773,-6.36452,-175.516,-127.133,11.9505,276.985
413,,,,33.4956,-4.03E-15,8.94E-13,,,,,,,9.57611,29.1338,42.5574,-1.32528,6.32069,175.447,,,,549.834,-19.6058,-72.1421,54.5658,0,-1.59E-14,-54.4191,-52.7879,-280.447,79.1875,-113.653,-123.756,-34.7557,18.5885,19.6735,-1.43005,-5.04879,1.6703,-1.32528,-6.32069,-175.447,-127.088,12.0891,276.502
414,,,,33.4123,-3.68E-15,2.51E-13,,,,,,,9.09671,29.0026,42.5555,-1.14696,6.27242,175.385,,,,551.651,-19.2186,-71.8145,54.5689,-7.95E-16,-2.05E-12,-54.7592,-52.4886,-280.366,78.4655,-113.55,-122.493,-34.9367,18.6283,19.8493,-1.50111,-4.96245,1.75503,-1.14696,-6.27242,-175.385,-127.046,12.2462,275.983
415,,,,33.3234,2.26E-15,8.40E-13,,,,,,,8.54142,28.8765,42.5387,-0.954507,6.22013,175.329,,,,554.216,-18.8739,-71.5123,54.5479,-7.95E-16,-1.06E-12,-54.9935,-52.2218,-280.223,78.0334,-113.574,-121.709,-35.0911,18.6796,20.0426,-1.58346,-4.86044,1.84113,-0.954507,-6.22013,-175.329,-127.009,12.422,275.43
416,,,,33.2294,4.60E-15,1.69E-12,,,,,,,7.9144,28.7562,42.5101,-0.749875,6.16426,175.278,,,,557.405,-18.5406,-71.2101,54.5016,-1.59E-15,-4.11E-12,-55.1202,-51.9911,-280.017,77.8953,-113.714,-121.387,-35.2168,18.7422,20.2521,-1.67623,-4.74282,1.92812,-0.749875,-6.16426,-175.278,-126.978,12.6171,274.843
417,,,,33.1308,-3.43E-15,3.02E-12,,,,,,,7.22057,28.6423,42.4732,-0.535308,6.10527,175.232,,,,561.036,-18.1895,-70.8807,54.4284,1.59E-15,-2.49E-12,-55.138,-51.8007,-279.747,78.0423,-113.956,-121.487,-35.3116,18.8155,20.477,-1.77822,-4.61007,2.01515,-0.535308,-6.10527,-175.232,-126.954,12.8323,274.22
418,,,,33.0285,9.94E-17,-4.45E-13,,,,,,,6.46552,28.535,42.4316,-0.313245,6.04361,175.189,,,,564.874,-17.8047,-70.5058,54.3268,-7.95E-16,-4.01E-13,-55.0458,-51.6551,-279.407,78.4544,-114.286,-121.961,-35.3734,18.8989,20.7165,-1.88808,-4.46304,2.10123,-0.313245,-6.04361,-175.189,-126.941,13.0692,273.56
419,,,,32.9235,-3.63E-15,-9.86E-13,,,,,,,5.65538,28.4346,42.3892,-0.0863052,5.97976,175.148,,,,568.66,-17.3894,-70.0842,54.1953,-7.95E-16,3.87E-12,-54.8425,-51.5593,-278.991,79.1034,-114.691,-122.751,-35.4003,18.9918,20.9701,-2.00425,-4.30304,2.18509,-0.0863052,-5.97976,-175.148,-126.941,13.3296,272.857
420,,,,32.8166,-4.27E-15,2.07E-12,,,,,,,4.79681,28.3411,42.3496,0.142759,5.91416,175.106,,,,572.153,-16.9638,-69.6325,54.0324,2.39E-15,5.15E-13,-54.5273,-51.5186,-278.487,79.9561,-115.157,-123.804,-35.3907,19.0934,21.238,-2.12499,-4.13173,2.26524,0.142759,-5.91416,-175.106,-126.958,13.6159,272.108
421,,,,32.7091,2.19E-15,-9.13E-13,,,,,,,3.89684,28.2545,42.3163,0.37112,5.84725,175.063,,,,575.154,-16.5574,-69.1815,53.837,0,-1.55E-12,-54.0987,-51.539,-277.883,80.9771,-115.668,-125.067,-35.343,19.203,21.5204,-2.24846,-3.95118,2.34001,0.37112,-5.84725,-175.063,-126.994,13.9312,271.304
422,,,,32.6021,-1.49E-15,1.25E-12,,,,,,,2.96275,28.1748,42.2926,0.595909,5.77944,175.015,,,,577.526,-16.1999,-68.7678,53.6082,7.95E-16,-6.39E-13,-53.555,-51.6266,-277.163,82.131,-116.208,-126.493,-35.2558,19.3201,21.8183,-2.37275,-3.76382,2.40747,0.595909,-5.77944,-175.015,-127.055,14.2793,270.438
423,,,,32.4966,1.39E-15,5.57E-13,,,,,,,2.00197,28.1018,42.2814,0.814311,5.7111,174.962,,,,579.191,-15.9147,-68.4259,53.3453,1.59E-15,1.19E-12,-52.8935,-51.7884,-276.307,83.384,-116.762,-128.044,-35.1281,19.444,22.1329,-2.49595,-3.57233,2.4656,0.814311,-5.7111,-174.962,-127.144,14.6643,269.497
424,,,,32.3939,3.38E-15,2.28E-12,,,,,,,1.02195,28.0352,42.2848,1.02357,5.64255,174.9,,,,580.11,-15.7161,-68.1813,53.0484,-7.95E-16,-2.06E-12,-52.1101,-52.0314,-275.292,84.7052,-117.312,-129.684,-34.9588,19.5744,22.4663,-2.61613,-3.37965,2.51217,1.02357,-5.64255,-174.9,-127.268,15.0913,268.469
425,,,,32.295,-7.95E-16,7.47E-13,,,,,,,0.030005,27.9751,42.3046,1.22105,5.57407,174.829,,,,580.269,-15.6087,-68.0466,52.7179,-1.59E-15,1.30E-12,-51.1991,-52.3633,-274.092,86.0668,-117.838,-131.383,-34.7472,19.7109,22.821,-2.73143,-3.18883,2.54485,1.22105,-5.57407,-174.829,-127.431,15.5662,267.336
426,,,,32.2008,0,-8.56E-13,,,,,,,-0.966765,27.921,42.3418,1.40433,5.50589,174.747,,,,579.665,-15.5872,-68.0195,52.355,2.39E-15,-1.59E-14,-50.1523,-52.7922,-272.675,87.4444,-118.319,-133.117,-34.4929,19.8537,23.1999,-2.84014,-3.00303,2.56125,1.40433,-5.50589,-174.747,-127.641,16.0956,266.079
427,,,,32.1123,2.19E-15,9.45E-13,,,,,,,-1.96165,27.8728,42.3966,1.57122,5.43819,174.652,,,,578.298,-15.6375,-68.0829,51.9616,0,7.95E-14,-48.9582,-53.3264,-271.004,88.8166,-118.732,-134.859,-34.1955,20.0028,23.6069,-2.9407,-2.82532,2.55893,1.57122,-5.43819,-174.652,-127.904,16.6869,264.676
428,,,,32.03,-5.96E-16,-6.93E-13,,,,,,,-2.94844,27.8301,42.4687,1.71983,5.3711,174.543,,,,576.17,-15.7346,-68.2043,51.5403,-7.95E-16,-1.35E-12,-47.6004,-53.9746,-269.034,90.1649,-119.05,-136.588,-33.8549,20.1588,24.0461,-3.03175,-2.65874,2.53548,1.71983,-5.3711,-174.543,-128.229,17.3485,263.1
429,,,,31.9544,9.94E-16,1.37E-12,,,,,,,-3.92139,27.7927,42.5569,1.84845,5.30467,174.419,,,,573.289,-15.8416,-68.3365,51.0943,7.95E-16,-1.39E-12,-46.0567,-54.7452,-266.71,91.4736,-119.245,-138.278,-33.4712,20.3222,24.5222,-3.11207,-2.50596,2.48852,1.84845,-5.30467,-174.419,-128.624,18.0898,261.32
430,,,,31.8857,-5.96E-16,1.37E-13,,,,,,,-4.87555,27.7601,42.66,1.95588,5.23895,174.28,,,,569.687,-15.9072,-68.4167,50.6276,1.59E-15,6.46E-13,-44.296,-55.6458,-263.966,92.7297,-119.283,-139.9,-33.0447,20.494,25.0406,-3.18079,-2.36946,2.41584,1.95588,-5.23895,-174.28,-129.1,18.9208,259.301
431,,,,31.8238,-9.94E-16,2.48E-13,,,,,,,-5.80659,27.732,42.7758,2.04111,5.17391,174.127,,,,565.434,-15.8655,-68.3658,50.145,-7.95E-16,9.99E-13,-42.2751,-56.6828,-260.721,93.9231,-119.125,-141.418,-32.5757,20.6753,25.6068,-3.2372,-2.25128,2.31543,2.04111,-5.17391,-174.127,-129.665,19.8524,257.007
432,,,,31.7687,7.95E-16,2.72E-12,,,,,,,-6.71104,27.708,42.9024,2.10359,5.1095,173.958,,,,560.673,-15.64,-68.086,49.6517,-2.78E-15,-2.73E-12,-39.9347,-57.8594,-256.875,95.0478,-118.73,-142.785,-32.0649,20.8673,26.2272,-3.28088,-2.15303,2.1856,2.10359,-5.1095,-173.958,-130.332,20.8958,254.398
433,,,,31.7198,1.99E-15,2.58E-13,,,,,,,-7.58612,27.6875,43.0372,2.14304,5.04568,173.776,,,,555.629,-15.1552,-67.4595,49.1532,7.95E-16,1.24E-13,-37.1922,-59.1735,-252.3,96.1037,-118.049,-143.94,-31.5128,21.0714,26.9078,-3.31163,-2.0758,2.02491,2.14304,-5.04568,-173.776,-131.111,22.0623,251.437
434,,,,31.6769,-3.98E-16,2.23E-14,,,,,,,-8.42995,27.6701,43.178,2.15957,4.98235,173.582,,,,550.602,-14.3556,-66.3453,48.6558,-3.98E-16,-1.19E-12,-33.9347,-60.6137,-246.841,97.0998,-117.035,-144.796,-30.9202,21.2891,27.6555,-3.32951,-2.02021,1.83245,2.15957,-4.98235,-173.582,-132.012,23.3622,248.093
435,,,,,,,,,,,,,,,,2.15359,4.91942,173.377,,,,545.924,-13.2249,-64.573,48.1654,-1.99E-15,-2.27E-12,-30.01,-62.1531,-240.306,98.0602,-115.635,-145.232,-30.288,21.5218,28.477,-3.33478,-1.98627,1.6077,2.15359,-4.91942,-173.377,-133.046,24.8045,244.349
436,,,,,,,,,,,,,,,,2.12577,4.85684,173.164,,,,541.892,-11.7941,-61.9286,47.688,-3.98E-16,1.11E-12,-25.2224,-63.7408,-232.471,99.0344,-113.808,-145.078,-29.6168,21.7709,29.3788,-3.3279,-1.97355,1.35064,2.12577,-4.85684,-173.164,-134.219,26.395,240.212
437,,,,,,,,,,,,,,,,2.07713,4.79454,172.944,,,,538.704,-10.1314,-58.1272,47.2293,3.98E-16,2.05E-12,-19.3444,-65.2909,-223.1,100.117,-111.519,-144.101,-28.9078,22.0376,30.3673,-3.30959,-1.98104,1.06193,2.07713,-4.79454,-172.944,-135.539,28.1354,235.721
438,,,,,,,,,,,,,,,,2.00883,4.73249,172.721,,,,536.433,-8.31961,-52.7696,46.7944,1.59E-15,6.04E-14,-12.1656,-66.673,-212.004,101.484,-108.759,-141.995,-28.1616,22.3229,31.4485,-3.28061,-2.00738,0.742741,2.00883,-4.73249,-172.721,-137.005,30.0212,230.952
439,,,,,,,,,,,,,,,,1.92229,4.67068,172.499,,,,535.027,-6.43517,-45.3025,46.3875,-5.96E-16,-7.12E-13,-3.6068,-67.7137,-199.166,103.473,-105.543,-138.447,-27.3791,22.6274,32.6274,-3.24195,-2.05073,0.394898,1.92229,-4.67068,-172.499,-138.616,32.0406,226.017
440,,,,,,,,,,,,,,,,1.81906,4.60917,172.279,,,,534.301,-4.5383,-35.0731,46.0114,-1.59E-15,2.72E-12,6.11412,-68.2234,-184.91,106.767,-101.922,-133.452,-26.5614,22.9516,33.9074,-3.19472,-2.10895,0.0207706,1.81906,-4.60917,-172.279,-140.361,34.1734,221.055
441,,,,,,,,,,,,,,,,1.7008,4.54804,172.066,,,,533.926,-2.67265,-21.6992,45.6681,0,-1.49E-12,16.3922,-68.0546,-169.984,113.056,-98.0135,-128.487,-25.7094,23.2953,35.2903,-3.14003,-2.17961,-0.376663,1.7008,-4.54804,-172.066,-142.224,36.391,216.205
442,,,,,,,,,,,,,,,,1.56928,4.48742,171.863,,,,533.432,-0.863771,-5.85817,45.3581,3.13E-15,8.59E-13,26.3986,-67.1647,-155.378,129.392,-94.1294,-131.732,-24.8241,23.658,36.7753,-3.07915,-2.2602,-0.793982,1.56928,-4.48742,-171.863,-144.18,38.6573,211.595
443,,,,,,,,,,,,,,,,1.42638,4.42749,171.673,,,,532.321,0.888455,10.4024,45.0807,-2.98E-16,-3.68E-12,35.439,-65.6308,-141.941,204.182,-92.0159,-193.989,-23.9066,24.0387,38.3585,-3.01342,-2.348,-1.22723,1.42638,-4.42749,-171.673,-146.197,40.9316,207.319
444,,,,,,,,,,,,,,,,1.27392,4.36847,171.499,,,,530.242,2.61059,24.9232,44.8349,9.94E-16,-4.77E-12,43.1888,-63.6049,-130.125,259.112,-94.5117,-238.871,-22.9583,24.4358,40.033,-2.94405,-2.44035,-1.67221,1.27392,-4.36847,-171.499,-148.236,43.1714,203.437
445,,,,,,,,,,,,,,,,1.11378,4.31063,171.344,,,,527.029,4.33624,36.7203,44.619,3.98E-16,-1.01E-12,49.6561,-61.2518,-120.003,271.974,-97.5377,-244.577,-21.9808,24.8474,41.7886,-2.8724,-2.5346,-2.12436,1.11378,-4.31063,-171.344,-150.253,45.3368,199.976
446,,,,,,,,,,,,,,,,0.947869,4.25429,171.212,,,,522.646,6.08463,45.8521,44.4319,-1.99E-16,2.68E-12,55.0194,-58.71,-111.437,278.179,-100.251,-246,-20.9758,25.2709,43.6129,-2.79973,-2.62825,-2.57897,0.947869,-4.25429,-171.212,-152.201,47.3941,196.94
447,,,,,,,,,,,,,,,,0.778033,4.19977,171.103,,,,517.134,7.84765,52.7669,44.2728,1.19E-15,1.38E-12,59.4965,-56.0808,-104.213,282.518,-102.621,-247.252,-19.9458,25.7033,45.4916,-2.72723,-2.71901,-3.03141,0.778033,-4.19977,-171.103,-154.034,49.3173,194.321
